,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Day,Month,Source,Destination,Hour_of_Dept,Minute_of_Dept,Duration_in_Minutes,Stops,Additional_Info,Price
7979,0,0,0,0,1,0,0,0,0,0,0,0,6,5,4,4,8,25,475,2,1,10844
7980,0,1,0,0,0,0,0,0,0,0,0,0,3,3,5,5,5,55,1545,3,1,15428
7981,0,0,0,1,0,0,0,0,0,0,0,0,21,5,5,5,16,0,300,2,1,7255
7982,0,0,0,0,1,0,0,0,0,0,0,0,21,5,5,5,9,0,1655,2,1,12898
7983,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,6,13,40,295,2,1,8707
7984,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,18,15,1100,2,1,10262
7985,0,0,0,0,1,0,0,0,0,0,0,0,6,5,4,4,20,25,870,2,1,13067
7986,0,0,0,0,1,0,0,0,0,0,0,0,6,6,5,5,19,45,1395,2,1,10262
7987,0,1,0,0,0,0,0,0,0,0,0,0,9,4,4,4,20,45,155,1,1,4460
7988,0,0,0,0,1,0,0,0,0,0,0,0,24,5,4,4,14,5,570,2,1,14571
7989,0,1,0,0,0,0,0,0,0,0,0,0,9,6,5,5,19,45,1410,3,1,10178
7990,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,17,45,140,1,1,7718
7991,0,0,0,0,1,0,0,0,0,0,0,0,21,5,5,5,2,15,620,2,1,16376
7992,0,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,19,35,90,1,1,5678
7993,0,0,0,0,0,0,1,0,0,0,0,0,9,5,5,5,10,35,505,2,1,9103
7994,0,0,0,0,1,0,0,0,0,0,0,0,6,6,5,5,13,0,925,2,1,14714
7995,0,0,0,0,0,0,0,0,1,0,0,0,24,6,5,5,15,45,380,2,1,5583
7996,0,0,0,1,0,0,0,0,0,0,0,0,24,4,3,3,18,55,175,1,1,4823
7997,0,0,0,0,1,0,0,0,0,0,0,0,15,4,3,3,18,55,185,1,1,4544
7998,1,0,0,0,0,0,0,0,0,0,0,0,18,5,5,5,7,55,330,2,1,8759
7999,1,0,0,0,0,0,0,0,0,0,0,0,24,6,5,5,7,55,330,2,1,6152
8000,0,0,0,0,1,0,0,0,0,0,0,0,18,3,3,6,11,40,1365,2,1,11087
8001,0,1,0,0,0,0,0,0,0,0,0,0,6,6,4,4,8,20,725,3,1,11432
8002,0,0,0,0,0,0,0,0,1,0,0,0,27,3,4,4,17,15,150,1,1,3815
8003,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,17,0,965,2,1,8662
8004,0,0,0,0,1,0,0,0,0,0,0,0,6,3,3,6,11,40,1425,2,1,17261
8005,0,0,0,1,0,0,0,0,0,0,0,0,9,4,4,4,19,35,275,2,1,4860
8006,0,1,0,0,0,0,0,0,0,0,0,0,3,3,5,5,17,15,1560,3,1,13442
8007,0,0,0,0,0,0,0,0,0,0,1,0,6,3,2,2,15,40,435,2,1,12395
8008,0,1,0,0,0,0,0,0,0,0,0,0,15,5,4,4,14,35,1440,2,1,6528
8009,0,0,0,1,0,0,0,0,0,0,0,0,1,6,5,5,4,55,965,2,1,6314
8010,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,5,11,25,845,2,1,6270
8011,0,0,0,0,1,0,0,0,0,0,0,0,6,6,5,5,19,45,1395,2,1,14714
8012,0,0,0,0,0,0,1,0,0,0,0,0,15,6,5,5,9,15,600,2,1,9359
8013,0,1,0,0,0,0,0,0,0,0,0,0,9,4,5,5,14,5,230,1,1,6724
8014,0,0,0,0,1,0,0,0,0,0,0,0,24,6,5,5,22,50,1210,2,1,10262
8015,0,0,0,0,0,0,0,0,0,0,1,0,21,5,3,3,7,0,160,1,1,4668
8016,0,0,0,1,0,0,0,0,0,0,0,0,6,3,5,5,11,55,565,3,1,6610
8017,0,0,0,0,0,0,0,0,1,0,0,0,15,5,1,1,8,20,135,1,1,3597
8018,0,0,0,1,0,0,0,0,0,0,0,0,9,3,4,4,10,10,165,1,1,4462
8019,0,1,0,0,0,0,0,0,0,0,0,0,6,3,5,5,6,5,1640,2,1,12677
8020,0,0,0,0,0,0,1,0,0,0,0,0,1,3,5,5,0,20,910,2,1,23170
8021,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,4,40,155,1,1,4804
8022,0,0,0,0,0,0,1,0,0,0,0,0,27,5,5,5,12,50,760,2,1,6795
8023,0,1,0,0,0,0,0,0,0,0,0,0,18,5,4,4,12,0,1515,2,1,7662
8024,0,1,0,0,0,0,0,0,0,0,0,0,6,6,5,5,13,20,1100,3,1,12751
8025,0,0,0,0,1,0,0,0,0,0,0,0,6,3,2,2,20,45,1205,2,1,19595
8026,0,0,0,0,0,0,0,0,0,0,1,0,9,3,3,6,7,0,160,1,1,7975
8027,0,0,0,0,1,0,0,0,0,0,0,0,18,5,4,4,14,5,345,2,1,14781
8028,0,0,0,0,1,0,0,0,0,0,0,0,9,5,4,4,8,25,740,2,1,14781
8029,0,0,0,0,1,0,0,0,0,0,0,0,24,3,4,4,13,55,1585,2,1,10031
8030,0,0,0,0,1,0,0,0,0,0,0,0,9,6,4,4,14,5,345,2,1,10844
8031,0,0,0,0,1,0,0,0,0,0,0,0,9,5,3,3,19,50,180,1,1,3502
8032,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,5,9,35,1130,3,1,13292
8033,0,0,0,0,1,0,0,0,0,0,0,0,6,6,4,4,20,25,1630,2,1,14151
8034,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,2,5,45,80,1,1,12475
8035,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,20,55,940,2,1,14714
8036,0,0,0,0,0,0,1,0,0,0,0,0,24,5,5,5,19,0,390,2,1,8283
8037,0,0,0,0,1,0,0,0,0,0,0,0,12,3,3,6,20,35,775,2,1,11087
8038,0,0,0,0,1,0,0,0,0,0,0,0,21,5,4,4,14,5,345,2,1,10844
8039,0,0,0,1,0,0,0,0,0,0,0,0,24,6,5,5,18,35,415,2,1,5883
8040,0,1,0,0,0,0,0,0,0,0,0,0,15,3,3,6,5,50,630,3,1,7664
8041,0,0,0,0,1,0,0,0,0,0,0,0,27,5,5,5,8,0,1225,2,1,12898
8042,0,0,0,0,1,0,0,0,0,0,0,0,12,6,5,5,22,50,1210,2,1,10262
8043,0,0,0,0,1,0,0,0,0,0,0,0,15,5,4,4,9,35,575,2,1,13067
8044,0,0,0,1,0,0,0,0,0,0,0,0,18,3,4,4,15,10,155,1,1,4462
8045,0,0,0,0,1,0,0,0,0,0,0,0,27,6,2,2,2,55,85,1,1,5678
8046,0,0,0,0,1,0,0,0,0,0,0,0,21,5,4,4,6,30,330,2,1,14388
8047,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,19,45,1010,2,1,14714
8048,0,0,0,1,0,0,0,0,0,0,0,0,27,5,4,4,9,35,165,1,1,4804
8049,0,1,0,0,0,0,0,0,0,0,0,0,9,5,5,5,5,0,1600,3,1,11281
8050,0,0,0,0,1,0,0,0,0,0,0,0,24,3,4,4,21,10,660,2,1,11134
8051,0,1,0,0,0,0,0,0,0,0,0,0,12,3,2,2,19,40,810,3,1,11647
8052,0,0,0,0,1,0,0,0,0,0,0,0,9,6,4,4,17,0,1685,2,1,10539
8053,0,0,0,0,0,0,1,0,0,0,0,0,1,6,5,5,8,0,660,2,1,12192
8054,0,1,0,0,0,0,0,0,0,0,0,0,24,4,3,3,13,20,170,1,1,6121
8055,0,0,0,0,1,0,0,0,0,0,0,0,24,3,4,4,19,45,540,2,1,13759
8056,0,0,0,0,0,0,1,0,0,0,0,0,27,3,5,5,10,20,915,2,1,6427
8057,0,0,0,1,0,0,0,0,0,0,0,0,9,4,3,3,22,10,170,1,1,3943
8058,0,0,0,1,0,0,0,0,0,0,0,0,12,5,3,3,22,10,170,1,1,4284
8059,0,0,0,1,0,0,0,0,0,0,0,0,9,3,5,5,5,5,300,2,1,8147
8060,0,0,0,0,1,0,0,0,0,0,0,0,12,5,3,3,19,50,180,1,1,3502
8061,0,0,0,1,0,0,0,0,0,0,0,0,15,3,2,2,2,30,90,1,1,3342
8062,0,0,0,1,0,0,0,0,0,0,0,0,21,3,3,6,6,0,165,1,1,5734
8063,0,0,0,0,0,0,0,0,1,0,0,0,6,6,4,4,15,55,330,2,1,8224
8064,0,0,0,0,0,0,0,0,1,0,0,0,6,3,5,5,6,10,310,2,1,9748
8065,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,5,19,10,1995,3,1,8834
8066,0,0,1,0,0,0,0,0,0,0,0,0,6,5,4,4,16,40,455,2,1,7102
8067,0,0,0,0,0,0,1,0,0,0,0,0,15,5,5,5,13,0,750,2,1,13727
8068,0,0,0,0,1,0,0,0,0,0,0,0,18,3,3,6,11,40,1310,2,1,11087
8069,0,0,0,0,1,0,0,0,0,0,0,0,15,6,5,5,9,40,1125,3,1,10368
8070,0,0,0,0,1,0,0,0,0,0,0,0,1,6,3,3,6,0,165,1,1,7229
8071,0,0,0,0,1,0,0,0,0,0,0,0,15,6,5,5,18,15,1485,2,1,10262
8072,0,0,0,1,0,0,0,0,0,0,0,0,15,4,3,3,20,0,170,1,1,4823
8073,0,0,0,1,0,0,0,0,0,0,0,0,24,5,4,4,4,40,155,1,1,4804
8074,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,5,23,30,305,2,1,10112
8075,0,0,0,0,1,0,0,0,0,0,0,0,27,5,3,3,6,0,165,1,1,7229
8076,0,0,0,0,1,0,0,0,0,0,0,0,24,5,4,4,17,0,1745,2,1,13067
8077,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,14,0,865,2,1,14714
8078,0,1,0,0,0,0,0,0,0,0,0,0,3,6,5,5,9,45,795,2,1,8907
8079,0,0,0,0,1,0,0,0,0,0,0,0,9,4,3,3,11,10,175,1,1,7229
8080,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,5,17,50,465,3,1,24528
8081,0,0,0,1,0,0,0,0,0,0,0,0,3,6,5,5,4,55,965,2,1,6838
8082,0,0,0,0,0,0,1,0,0,0,0,0,12,6,5,5,7,5,835,2,1,10406
8083,0,0,0,0,0,0,0,0,0,0,1,0,6,3,2,2,21,55,690,2,1,12395
8084,0,1,0,0,0,0,0,0,0,0,0,0,6,5,4,4,20,30,1435,2,1,10203
8085,0,0,0,1,0,0,0,0,0,0,0,0,12,5,2,2,6,25,90,1,1,4049
8086,0,0,0,0,1,0,0,0,0,0,0,0,9,6,4,4,20,25,1295,2,1,13401
8087,0,1,0,0,0,0,0,0,0,0,0,0,9,5,5,5,12,0,1180,3,1,9968
8088,0,0,0,0,1,0,0,0,0,0,0,0,6,5,2,2,10,20,90,1,1,8040
8089,0,0,0,0,0,0,1,0,0,0,0,0,27,3,5,5,15,15,620,2,1,6427
8090,0,0,0,1,0,0,0,0,0,0,0,0,6,5,1,1,22,5,140,1,1,5277
8091,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,2,2,55,85,1,1,2228
8092,0,0,0,0,0,0,0,0,0,0,1,0,24,5,3,3,21,0,170,1,1,5613
8093,0,0,0,1,0,0,0,0,0,0,0,0,12,5,4,4,17,35,280,2,1,6669
8094,0,0,0,0,0,0,0,0,0,0,1,0,15,5,1,1,17,45,140,1,1,11982
8095,0,0,0,0,1,0,0,0,0,0,0,0,21,5,4,4,6,30,1495,3,1,10118
8096,0,0,0,1,0,0,0,0,0,0,0,0,15,3,4,4,21,25,160,1,1,4148
8097,0,0,0,0,1,0,0,0,0,0,0,0,9,6,5,5,2,15,620,2,1,18371
8098,0,0,0,0,0,0,1,0,0,0,0,0,12,6,5,5,11,30,570,2,1,13587
8099,0,1,0,0,0,0,0,0,0,0,0,0,6,6,5,5,17,15,1560,3,1,12760
8100,0,0,0,0,1,0,0,0,0,0,0,0,6,6,5,5,9,40,1125,3,1,10368
8101,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,2,2,35,90,1,1,3175
8102,0,0,0,0,0,0,0,0,1,0,0,0,9,5,1,1,9,45,135,1,1,3597
8103,0,0,0,0,0,0,1,0,0,0,0,0,27,5,5,5,11,30,840,2,1,6733
8104,0,0,0,0,0,0,1,0,0,0,0,0,1,6,5,5,3,50,525,2,1,12192
8105,0,0,0,0,1,0,0,0,0,0,0,0,27,5,5,5,19,10,1430,3,1,15129
8106,0,0,0,0,0,0,0,0,0,0,1,0,12,5,3,3,11,30,170,1,1,4668
8107,0,0,0,0,1,0,0,0,0,0,0,0,27,6,5,5,17,30,1145,2,1,10262
8108,0,0,0,0,1,0,0,0,0,0,0,0,18,5,5,5,9,40,1125,3,1,15129
8109,0,0,0,0,0,0,1,0,0,0,0,0,3,6,5,5,7,10,920,2,1,7878
8110,0,0,0,0,1,0,0,0,0,0,0,0,18,3,2,2,10,20,90,1,1,8040
8111,0,0,0,0,1,0,0,0,0,0,0,0,9,5,5,5,2,15,620,2,1,12373
8112,0,1,0,0,0,0,0,0,0,0,0,0,18,5,5,5,17,15,1560,3,1,12392
8113,0,0,0,1,0,0,0,0,0,0,0,0,18,5,1,1,22,5,140,1,1,5277
8114,0,0,0,0,0,0,1,0,0,0,0,0,21,5,5,5,13,0,480,2,1,7888
8115,0,0,0,0,0,0,1,0,0,0,0,0,3,6,5,5,8,45,630,2,1,9001
8116,0,0,0,1,0,0,0,0,0,0,0,0,21,3,2,2,6,20,85,1,1,4049
8117,0,0,0,1,0,0,0,0,0,0,0,0,24,3,1,1,5,15,140,1,1,4326
8118,0,0,0,1,0,0,0,0,0,0,0,0,9,3,3,6,23,30,170,1,1,4777
8119,0,0,0,1,0,0,0,0,0,0,0,0,21,3,5,5,11,30,570,2,1,6838
8120,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,5,7,15,315,2,1,6582
8121,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,5,21,50,885,2,1,10262
8122,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,23,25,165,1,1,10873
8123,0,0,0,0,1,0,0,0,0,0,0,0,27,6,5,5,2,15,620,2,1,10262
8124,0,0,0,1,0,0,0,0,0,0,0,0,27,3,4,4,5,30,170,1,1,4148
8125,0,0,0,1,0,0,0,0,0,0,0,0,27,3,5,5,11,55,565,3,1,6494
8126,0,0,0,0,1,0,0,0,0,0,0,0,21,5,5,5,10,0,1595,2,1,12898
8127,0,1,0,0,0,0,0,0,0,0,0,0,9,6,5,5,5,0,2295,3,1,9968
8128,0,0,0,0,1,0,0,0,0,0,0,0,21,5,5,5,15,0,805,2,1,12898
8129,0,0,0,0,0,0,1,0,0,0,0,0,24,5,5,5,14,55,455,2,1,7740
8130,0,1,0,0,0,0,0,0,0,0,0,0,9,5,4,4,9,50,675,2,1,7452
8131,0,0,0,0,1,0,0,0,0,0,0,0,21,3,2,2,7,10,85,1,1,4160
8132,0,0,0,1,0,0,0,0,0,0,0,0,27,5,3,3,8,30,170,1,1,4823
8133,0,1,0,0,0,0,0,0,0,0,0,0,18,5,5,5,10,55,500,3,1,13486
8134,0,0,0,0,1,0,0,0,0,0,0,0,27,4,3,3,18,55,185,1,1,4544
8135,0,1,0,0,0,0,0,0,0,0,0,0,21,5,5,5,9,45,1420,3,1,10975
8136,0,0,0,1,0,0,0,0,0,0,0,0,3,5,1,1,14,45,140,1,1,3858
8137,0,0,0,0,1,0,0,0,0,0,0,0,6,5,5,5,5,30,1375,3,1,15129
8138,0,1,0,0,0,0,0,0,0,0,0,0,15,6,5,5,9,45,1420,3,1,10975
8139,1,0,0,0,0,0,0,0,0,0,0,0,9,5,5,5,16,45,340,2,1,6752
8140,1,0,0,0,0,0,0,0,0,0,0,0,18,6,4,4,9,45,150,1,1,3807
8141,0,1,0,0,0,0,0,0,0,0,0,0,6,3,5,5,12,30,1255,2,1,13832
8142,0,0,0,0,1,0,0,0,0,0,0,0,6,4,3,3,18,55,185,1,1,4544
8143,0,0,0,0,1,0,0,0,0,0,0,0,6,6,4,4,18,55,800,2,1,14571
8144,0,0,0,0,0,0,0,0,0,0,1,0,24,6,1,1,17,45,140,1,1,11982
8145,0,0,0,0,1,0,0,0,0,0,0,0,1,5,2,2,7,5,85,1,1,8040
8146,0,0,0,0,0,0,0,0,0,0,1,0,18,3,3,6,16,0,155,1,1,11913
8147,1,0,0,0,0,0,0,0,0,0,0,0,24,5,4,4,6,50,220,2,1,5162
8148,0,0,0,0,1,0,0,0,0,0,0,0,15,6,5,5,9,40,1615,3,1,13014
8149,0,0,0,0,1,0,0,0,0,0,0,0,18,5,4,4,21,10,450,2,1,8586
8150,0,0,0,0,0,0,1,0,0,0,0,0,21,5,5,5,8,0,660,2,1,10197
8151,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,4,17,0,1640,2,1,8610
8152,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,23,55,170,1,1,7120
8153,0,1,0,0,0,0,0,0,0,0,0,0,9,5,5,5,5,15,2280,4,1,10703
8154,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,5,9,0,1165,2,1,10262
8155,0,0,0,0,1,0,0,0,0,0,0,0,27,6,5,5,5,30,810,3,1,11507
8156,0,0,0,1,0,0,0,0,0,0,0,0,6,6,3,3,21,15,180,1,1,3943
8157,0,0,0,0,1,0,0,0,0,0,0,0,15,6,5,5,9,35,1620,3,1,13292
8158,0,0,0,1,0,0,0,0,0,0,0,0,21,3,3,6,13,40,295,2,1,7166
8159,0,0,0,0,1,0,0,0,0,0,0,0,15,6,5,5,13,0,360,2,1,10262
8160,1,0,0,0,0,0,0,0,0,0,0,0,12,6,5,5,20,45,625,2,1,6152
8161,0,0,0,0,1,0,0,0,0,0,0,0,15,5,4,4,9,35,750,2,1,10703
8162,0,0,0,0,1,0,0,0,0,0,0,0,21,5,3,3,7,10,180,1,1,4030
8163,0,0,0,0,0,0,1,0,0,0,0,0,6,3,5,5,17,30,485,2,1,17057
8164,0,0,0,1,0,0,0,0,0,0,0,0,18,6,1,1,7,55,140,1,1,3850
8165,0,0,0,0,1,0,0,0,0,0,0,0,6,5,4,4,20,0,800,2,1,14388
8166,0,0,0,1,0,0,0,0,0,0,0,0,3,4,5,5,2,0,325,2,1,4744
8167,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,5,17,30,1145,2,1,10262
8168,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,6,21,10,165,1,1,7591
8169,1,0,0,0,0,0,0,0,0,0,0,0,27,5,5,5,7,55,870,2,1,6152
8170,0,0,0,0,1,0,0,0,0,0,0,0,6,3,3,6,8,55,1445,2,1,15025
8171,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,2,16,55,90,1,1,6795
8172,0,1,0,0,0,0,0,0,0,0,0,0,24,5,4,4,17,30,1615,2,1,10623
8173,0,0,0,1,0,0,0,0,0,0,0,0,24,5,1,1,7,55,140,1,1,3850
8174,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,5,19,10,1420,3,1,6643
8175,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,4,14,5,510,2,1,10844
8176,0,1,0,0,0,0,0,0,0,0,0,0,27,5,5,5,19,45,1410,3,1,10441
8177,0,0,0,0,0,0,1,0,0,0,0,0,27,6,5,5,17,30,480,2,1,13377
8178,0,1,0,0,0,0,0,0,0,0,0,0,18,5,5,5,12,55,1820,3,1,13696
8179,0,0,0,1,0,0,0,0,0,0,0,0,3,6,3,3,0,25,170,1,1,3943
8180,0,1,0,0,0,0,0,0,0,0,0,0,24,6,5,5,19,45,1410,3,1,9443
8181,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,5,5,30,1375,3,1,13014
8182,0,1,0,0,0,0,0,0,0,0,0,0,24,3,3,6,17,0,1795,3,1,8114
8183,0,0,0,0,0,0,0,0,1,0,0,0,24,6,5,5,6,5,315,2,1,5583
8184,0,0,0,0,1,0,0,0,0,0,0,0,12,3,3,6,16,55,920,2,1,13817
8185,0,0,0,0,0,0,1,0,0,0,0,0,27,3,5,5,12,50,385,2,1,6953
8186,0,0,0,0,0,0,1,0,0,0,0,0,27,3,5,5,10,20,640,2,1,6637
8187,0,0,0,1,0,0,0,0,0,0,0,0,3,4,4,4,9,35,165,1,1,4174
8188,0,1,0,0,0,0,0,0,0,0,0,0,21,3,5,5,9,45,1420,3,1,8140
8189,0,0,0,0,1,0,0,0,0,0,0,0,12,3,3,6,7,0,960,2,1,13817
8190,0,0,0,0,1,0,0,0,0,0,0,0,6,6,5,5,9,0,600,2,1,10262
8191,0,0,0,1,0,0,0,0,0,0,0,0,18,5,5,5,15,10,290,2,1,6496
8192,0,0,0,1,0,0,0,0,0,0,0,0,15,6,5,5,23,30,305,2,1,10112
8193,0,1,0,0,0,0,0,0,0,0,0,0,27,5,5,5,13,15,1210,3,1,10467
8194,0,0,0,1,0,0,0,0,0,0,0,0,1,6,5,5,10,35,895,2,1,6206
8195,0,1,0,0,0,0,0,0,0,0,0,0,24,5,4,4,12,0,1830,3,1,10151
8196,0,0,0,1,0,0,0,0,0,0,0,0,12,6,4,4,15,15,150,1,1,4804
8197,0,0,1,0,0,0,0,0,0,0,0,0,24,3,3,6,7,45,175,1,1,5048
8198,0,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2,55,85,1,1,4050
8199,0,0,0,0,0,0,0,0,1,0,0,0,1,6,3,3,9,30,170,1,1,3919
8200,0,0,0,0,1,0,0,0,0,0,0,0,9,6,4,4,21,10,665,2,1,11841
8201,0,0,0,1,0,0,0,0,0,0,0,0,24,4,5,5,20,25,305,2,1,5065
8202,0,1,0,0,0,0,0,0,0,0,0,0,9,5,4,4,12,0,1830,3,1,9626
8203,0,0,0,1,0,0,0,0,0,0,0,0,27,6,3,3,22,10,170,1,1,3419
8204,0,1,0,0,0,0,0,0,0,0,0,0,9,6,4,4,9,50,805,4,1,14960
8205,0,0,0,1,0,0,0,0,0,0,0,0,9,6,3,3,21,15,180,1,1,3943
8206,0,0,0,0,0,0,1,0,0,0,0,0,9,5,5,5,9,0,615,2,1,14323
8207,0,1,0,0,0,0,0,0,0,0,0,0,9,6,4,4,16,50,1255,3,1,11752
8208,0,0,0,0,0,0,1,0,0,0,0,0,6,6,5,5,8,30,645,2,1,7677
8209,0,0,0,0,0,0,1,0,0,0,0,0,24,5,5,5,13,0,480,2,1,14067
8210,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,4,21,10,730,2,1,14781
8211,0,0,0,0,1,0,0,0,0,0,0,0,15,5,4,4,17,0,1285,2,1,11467
8212,0,0,0,0,1,0,0,0,0,0,0,0,21,5,5,5,20,0,505,3,1,16263
8213,0,0,0,0,1,0,0,0,0,0,0,0,18,5,5,5,19,15,550,2,1,12373
8214,0,0,0,0,0,0,1,0,0,0,0,0,15,6,5,5,12,50,490,2,1,7005
8215,0,0,0,1,0,0,0,0,0,0,0,0,18,5,5,5,5,10,295,2,1,7580
8216,0,1,0,0,0,0,0,0,0,0,0,0,18,5,5,5,22,0,1275,3,1,10441
8217,0,0,0,0,1,0,0,0,0,0,0,0,18,5,3,3,17,45,180,1,1,7229
8218,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,5,6,40,860,2,1,6093
8219,0,0,0,0,0,0,0,0,1,0,0,0,15,6,4,4,6,55,155,1,1,3873
8220,0,0,0,0,1,0,0,0,0,0,0,0,24,6,5,5,21,50,395,2,1,10262
8221,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,4,14,5,570,2,1,13364
8222,0,0,0,0,1,0,0,0,0,0,0,0,15,5,5,5,2,15,620,2,1,12373
8223,0,0,0,0,0,0,0,0,1,0,0,0,12,5,2,2,22,45,90,1,1,1965
8224,0,0,0,0,0,0,1,0,0,0,0,0,6,6,5,5,12,50,490,2,1,7005
8225,0,1,0,0,0,0,0,0,0,0,0,0,18,3,3,6,10,0,165,1,1,4441
8226,0,0,0,0,0,0,1,0,0,0,0,0,21,3,5,5,4,45,845,2,1,11098
8227,0,0,0,1,0,0,0,0,0,0,0,0,21,5,5,5,9,15,975,2,1,7318
8228,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,5,7,5,1280,2,1,12767
8229,0,0,0,0,0,0,0,0,1,0,0,0,24,3,4,4,15,55,320,2,1,10654
8230,0,0,0,0,0,0,0,0,1,0,0,0,9,6,5,5,15,45,380,2,1,6297
8231,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,5,9,45,385,2,1,11265
8232,0,1,0,0,0,0,0,0,0,0,0,0,6,3,2,2,17,20,150,3,1,11972
8233,0,0,0,0,0,0,1,0,0,0,0,0,9,6,5,5,7,5,835,2,1,13587
8234,0,0,0,1,0,0,0,0,0,0,0,0,3,6,4,4,17,15,155,1,1,4804
8235,0,1,0,0,0,0,0,0,0,0,0,0,1,5,4,4,9,25,535,3,1,8366
8236,0,1,0,0,0,0,0,0,0,0,0,0,18,5,4,4,9,25,1350,2,1,8366
8237,0,1,0,0,0,0,0,0,0,0,0,0,18,5,4,4,8,20,810,3,1,10697
8238,0,0,0,0,1,0,0,0,0,0,0,0,21,5,5,5,5,30,810,3,1,15129
8239,0,0,0,1,0,0,0,0,0,0,0,0,18,5,1,1,14,45,140,1,1,3858
8240,0,0,0,0,1,0,0,0,0,0,0,0,6,4,3,3,18,55,185,1,1,7229
8241,0,0,0,1,0,0,0,0,0,0,0,0,27,4,5,5,16,0,300,2,1,6937
8242,0,0,0,0,1,0,0,0,0,0,0,0,24,6,5,5,14,0,300,2,1,14714
8243,0,0,0,0,1,0,0,0,0,0,0,0,15,3,3,6,5,45,625,2,1,9134
8244,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,7,5,715,2,1,10577
8245,0,0,0,0,1,0,0,0,0,0,0,0,6,5,4,4,20,0,845,2,1,14388
8246,0,1,0,0,0,0,0,0,0,0,0,0,12,6,5,5,13,30,1125,2,1,8991
8247,0,1,0,0,0,0,0,0,0,0,0,0,27,5,5,5,12,55,1820,3,1,12436
8248,0,1,0,0,0,0,0,0,0,0,0,0,12,3,3,6,6,45,1600,3,1,12515
8249,0,0,0,0,0,0,0,0,1,0,0,0,15,6,5,5,15,45,380,2,1,5583
8250,0,1,0,0,0,0,0,0,0,0,0,0,9,3,5,5,23,0,520,2,1,10840
8251,0,0,0,0,1,0,0,0,0,0,0,0,27,6,5,5,12,15,1460,3,1,14300
8252,0,0,0,0,0,0,0,0,1,0,0,0,18,4,3,3,21,10,175,1,1,5515
8253,0,0,0,0,1,0,0,0,0,0,0,0,15,5,4,4,14,5,400,2,1,10844
8254,0,0,0,0,1,0,0,0,0,0,0,0,24,3,4,4,16,55,980,2,1,11134
8255,0,1,0,0,0,0,0,0,0,0,0,0,24,4,3,3,10,0,165,1,1,6121
8256,0,1,0,0,0,0,0,0,0,0,0,0,21,5,4,4,12,0,1195,3,1,10676
8257,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,4,16,30,365,2,1,14781
8258,0,0,0,0,1,0,0,0,0,0,0,0,6,4,3,3,19,50,180,1,1,4544
8259,0,0,1,0,0,0,0,0,0,0,0,0,6,4,3,3,7,45,175,1,1,4632
8260,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,5,19,10,1995,3,1,10929
8261,1,0,0,0,0,0,0,0,0,0,0,0,21,4,4,4,10,20,155,1,1,4409
8262,0,0,0,0,0,0,0,0,1,0,0,0,1,5,4,4,6,55,155,1,1,3873
8263,0,0,0,0,1,0,0,0,0,0,0,0,27,5,3,3,7,10,180,1,1,4030
8264,1,0,0,0,0,0,0,0,0,0,0,0,9,5,4,4,22,50,150,1,1,3807
8265,0,1,0,0,0,0,0,0,0,0,0,0,12,5,4,4,10,0,920,3,1,12140
